"Nhân viên Capitol Hill nợ $ 9.3 triệu trong các khoản thuế cuối năm ngoái, dữ liệu cho thấy, bởi T.W. Farnam, Washington Post, ngày 9 tháng 9 năm 2010"
"Số tiền chết thuế trên bảng lương của chính phủ, bởi Stephen Barr, Washington Post, ngày 13 tháng 5 năm 2008"
"Thuế chưa thanh toán của công nhân liên bang và annuitants, Văn phòng Kế toán tổng hợp Hoa Kỳ, tháng 6 năm 2001."
"FedBizOpps.gov, ""Chương trình bóng đá tưởng tượng"", được cập nhật ngày 22 tháng 3 năm 2013"
"Phỏng vấn Trung tá Laurel Tingley, phát ngôn viên của Không quân Hoa Kỳ, ngày 22 tháng 3 năm 2013"
"Cuộc phỏng vấn qua email với Russell Rumbaugh, Trung tâm Stimson, giám đốc ngân sách cho các vấn đề quốc phòng và quốc phòng, ngày 21 tháng 3 năm 2013"
"Câu lạc bộ Dịch vụ Không quân, ""Bóng đá Frenzy: Giành chiến thắng một chuyến đi đến Super Bowl!"" truy cập ngày 22 tháng 3 năm 2013"
"Washington Examiner, ""Điều gì sequester? Air Force muốn người nộp thuế để tài trợ cho giải đấu bóng đá tưởng tượng,"" ngày 20 tháng 3 năm 2013"
"Có dây, ""Quên ngân sách cắt giảm - Không quân đã sẵn sàng cho một số bóng đá (Fantasy)"", ngày 20 tháng 3 năm 2013"
"National Review Online, ""Bị ảnh hưởng bởi chương trình Sequester, So Far: Air Force Fantasy Football,"" ngày 20 tháng 3 năm 2012"
"Chính phủ điều hành, ""Không quân muốn giúp chạy Fantasy Football League,"" ngày 21 tháng 3 năm 2013"
"DoD Buzz, ""Không quân phát hành một RFI bóng đá tưởng tượng chính thức,"" ngày 21 tháng 3 năm 2013"
"Trung tâm Nhân sự Không quân, ""Dịch vụ"", được truy cập ngày 22 tháng 3 năm 2013"
"Không quân NAF Jobs, ""Việc làm NAF là gì?"" truy cập ngày 22 tháng 3 năm 2013"
"Không quân, ""các nhà lãnh đạo AF: Sắp xếp lại, nhiều cắt giảm ngân sách sẽ bị tàn phá"", ngày 14 tháng 2 năm 2013"
"Trung tâm Nhân sự Không quân, ""Tác động liên tiếp đến gợn sóng trên Không quân,"" ngày 8 tháng 3 năm 2013"
"Trung tâm Nhân sự Không quân, ""Lầu năm góc trì hoãn việc gửi thông báo giả mạo đến lực lượng lao động dân sự"", ngày 21 tháng 3 năm 2013"
"Defense.gov, ""Sequestration: cắt giảm ngân sách toàn diện có thể đe dọa an ninh quốc gia"", truy cập ngày 22 tháng 3 năm 2013"
"Joint Base McGuire-Dix-Lakehurst, ""Chương trình MWR của Hải quân khởi động cuộc thi bóng đá tưởng tượng"", ngày 20 tháng 8 năm 2010"
"Ngôi sao và sọc, ""USFK phản hồi các báo cáo cờ bạc bất hợp pháp"", ngày 30 tháng 1 năm 2008"
"CNN, ""Quân đội sử dụng máy đánh bạc để tài trợ cho giải trí ở nước ngoài"", ngày 22 tháng 5 năm 2007"
"New York Times, ""Sự cám dỗ để đánh bạc là gần cho quân đội ở nước ngoài"", ngày 19 tháng 10 năm 2005"
"Sổ tay Không quân, ""HOẠT ĐỘNG KHÓA HỌC, KIỂM SOÁT VÀ THỦ TỤC KHUYẾN MÃI KHÔNG KHÍ,"" ngày 4 tháng 4 năm 2003"
"Cục điều tra dân số Hoa Kỳ, ước tính hàng năm về dân số cư trú cho Hoa Kỳ, khu vực, tiểu bang và Puerto Rico: ngày 1 tháng 4 năm 2010 đến ngày 1 tháng 7 năm 2012, được truy cập vào ngày 6 tháng 2 năm 2013"
"Tóm tắt thống kê của Hoa Kỳ, Bảng 508. Nhân sự quân sự và dân sự trong các bản cài đặt: 2009, được truy cập vào ngày 6 tháng 2 năm 2013"
"Chính quyền của Quận Columbia, Thông tin về Thuế của D.C, 2012"
"Cục điều tra dân số Hoa Kỳ, các bang được xếp hạng theo tổng thuế nhà nước: 2011, được truy cập vào ngày 6 tháng 2 năm 2013"
"Bộ Thương mại Hoa Kỳ, Bảng 1. GDP thực của Nhà nước, 2008-2011, được truy cập vào ngày 6 tháng 2 năm 2013"
"PBS Newshour, ""Chủ tịch NRA David Keene từ chối phương pháp kiểm soát súng nhà trắng"", ngày 15 tháng 1 năm 2013"
"FBI, ""Tội phạm ở Hoa Kỳ, 2011 (Bảng dữ liệu giết người mở rộng 8 - Nạn nhân giết người bằng vũ khí, 2007–2011,"" truy cập ngày 16 tháng 1 năm 2013"
"Washington Post, ""Có công bằng gọi họ là 'vũ khí tấn công' không?"" Ngày 17 tháng 1 năm 2013"
"New York Times, ""Ngay cả khi xác định 'Súng trường tấn công' là phức tạp,"" ngày 17 tháng 1 năm 2013"
Mã California: Phần 12276.1
"Cuộc phỏng vấn với Jonathan Maus, ngày 10 tháng 1 năm 2013"
"Cuộc phỏng vấn với Thượng nghị sĩ Jackie Dingfelder, ngày 10 tháng 1 năm 2013"
"Cuộc phỏng vấn với Thượng nghị sĩ Ginny Burdick, ngày 10 tháng 1 năm 2013"
"Phỏng vấn luật sư Ray Thomas, ngày 8 tháng 1 năm 2013"
"Phỏng vấn Sheila Lyons, người quản lý Chương trình Xe đạp và Người đi bộ của Bộ Giao thông Vận tải Oregon, ngày 7 tháng 1 năm 2013"
ORS 811.028
ORS 814.410
"Facebook.com, ""Câu lạc bộ bảo thủ: Lịch sử súng nhỏ"", ngày 16 tháng 12 năm 2012, được truy cập vào ngày 18 tháng 12 năm 2012"
"Reuters.com, ""CẬP NHẬT 2 - Ba người phụ nữ chết vì tay súng nổ súng ở làng Thụy Sĩ,"" ngày 3 tháng 1 năm 2013"
"Phỏng vấn, Ladd Everitt, giám đốc truyền thông, Liên minh để ngăn chặn bạo lực súng, ngày 27 tháng 12 năm 2012"
"GunPolicy.org, ""Bạo lực vũ trang và luật súng, quốc gia theo quốc gia"", được truy cập vào ngày 31 tháng 12 năm 2012"
"Phỏng vấn, Philip Alpers, nhà nghiên cứu chính sách súng, Trường Y tế công cộng, Đại học Sydney, ngày 1 tháng 1 năm 2012"
"UNODC.org, ""Dữ liệu: Thống kê về tội phạm"", Văn phòng Liên hợp quốc về ma túy và tội phạm, được truy cập vào ngày 31 tháng 12 năm 2012"
"Rechten.UVT.nl, ""Nạn nhân tội phạm trong quan điểm quốc tế; Những phát hiện chính từ ICVS 2004-2005 và ICS EU,"" Khảo sát nạn nhân tội phạm quốc tế, 2007, truy cập ngày 2 tháng 1 năm 2013"
"CIA.gov, ""Thế giới Factbook: Thụy Sĩ"", phần dịch vụ quân sự và phần nghĩa vụ, được truy cập vào ngày 2 tháng 1 năm 2013"
"Wikipedia.org, ""Chính trị súng ở Thụy Sĩ"", được truy cập vào ngày 2 tháng 1 năm 2013"
"CSGV2.Blogspot.com, ""Sự thật về súng ở Thụy Sĩ,"" Liên minh để ngăn chặn blog bạo lực súng, ngày 28 tháng 3 năm 2011, được truy cập vào ngày 2 tháng 1 năm 2013"
"E-mail, Martin Killias, giáo sư tội phạm hình sự và luật hình sự, Trường Luật Zurich, Zurich, Thụy Sĩ, ngày 4 tháng 1 năm 2013"
"Facebook.com, ""Năm ngoái, khẩu súng lục đã bị giết ..."" bị lỗi thời, truy cập vào ngày 18 tháng 12 năm 2012"
"E-mail và phỏng vấn, Becca Knox, phó giám đốc phụ trách truyền thông, Brady Campaign và Brady Center để ngăn chặn bạo lực súng, 18-20 / 12/2012"
"BradyCampaign.org, ""Trong một năm, súng bị sát hại ..."" (chưa được) và ""God Bless America"" ​​(tờ thông tin và dữ liệu tham khảo), ngày 13 tháng 10 năm 2010, cả hai đều được truy cập vào ngày 18 tháng 12 năm 2012"
"UNODC.org, ""Tỷ lệ vụ giết người bằng vũ khí, số vụ giết người bằng vũ khí và giết người theo tỷ lệ súng trên 100.000 dân"", và ""Thống kê giết người UNODC"", Văn phòng Liên Hiệp Quốc về ma túy và tội phạm, truy cập ngày 19 tháng 12 năm 2012"
"NationsOnline.org, ""Số liệu dân số theo quốc gia"", dữ liệu gần đây nhất là năm 2012, được truy cập vào ngày 19 tháng 12 năm 2012"
"Data.UN.org, ""giết người cố ý, số lượng và tỷ lệ trên 100.000 dân"", truy cập ngày 19 tháng 12 năm 2012"
"GunPolicy.org, ""So sánh quốc gia của bạn với phần còn lại của thế giới"", truy cập ngày 19 tháng 12 năm 2012"
"PolitiFact, ""Allen West và Patrick Murphy ra mắt quảng cáo tấn công đấu tranh trong một cuộc đua của Quốc hội Florida,"" ngày 16 tháng 10 năm 2012"
"PolitiFact, tập tin Allen West, ngày 20 tháng 11 năm 2012"
"Palm Beach Post, ""St. Lucie County sẽ kể lại các phiếu bầu đầu tiên trong cuộc đua Murphy-West vào sáng thứ Bảy lúc 9 giờ sáng,"" ngày 16 tháng 11 năm 2012"
"Blog Báo cáo thiểu số, ""Allen West kể lại cập nhật: 7 cử tri đã đăng ký và 900 lá phiếu bầu cảnh báo lừa đảo cử tri,"" ngày 18 tháng 11 năm 2012"
"TC Palm, ""Giám sát bầu cử St. Lucie thừa nhận lỗi"", ngày 14 tháng 11 năm 2012"
"Huffington Post, ""Patrick Murphy: Allen West không bao giờ bắt tay tôi trước đây, vì vậy có lẽ anh ấy sẽ không phải bây giờ,"" ngày 13 tháng 11 năm 2012"
"CBS News, ""Allen West thách thức tuyên bố chiến thắng - một lần nữa - sau khi bỏ lỡ chứng nhận,"" ngày 18 tháng 11 năm 2012"
"Giám sát bầu cử quận Lucie, kết quả không chính thức, 11/11/2012"
"St. Lucie County Giám sát bầu cử, Báo cáo tóm tắt khu vực, tháng 9 năm 2012"
"Associated Press, ""Đại diện Allen West thừa nhận sau khi kể lại,"" ngày 20 tháng 11 năm 2012"
"Blog về bài đăng trên blog về chính trị của Palm Beach, ""Đại diện Allen West thừa nhận cuộc đua giành ngôi nhà cho Patrick Murphy,"" ngày 20 tháng 11 năm 2012"
"Phỏng vấn, Jeffrey Scott Shapiro, luật sư tình nguyện cho chiến dịch của Đại diện Hoa Kỳ Allen West, ngày 20 tháng 11 năm 2012"
"Phỏng vấn, Tim Edson, quản lý chiến dịch cho Đại diện Hoa Kỳ Allen West, ngày 20 tháng 11 năm 2012"
"Interview, Tod Mowery, thành viên hội đồng quản trị của Quận St. Lucie và ủy viên quận, ngày 20 tháng 11 năm 2012"
"Phỏng vấn, Eric Johnson, cố vấn chiến dịch cho Patrick Murphy, ngày 20 tháng 11 năm 2012"
"Trang Facebook của Allen West Republic, truy cập ngày 20 tháng 11 năm 2012"
"Palm Beach Post, ""Murphy tuyên bố chiến thắng khi Ban Thánh Lucie bỏ lỡ thời hạn,"" ngày 18 tháng 11 năm 2012"
"CNSNews.com, ""Nhiệm vụ Obamacare: Khử trùng cô gái 15 tuổi miễn phí - Không có sự đồng ý của cha mẹ"", ngày 10 tháng 8 năm 2012"
"Email từ Liz Delapoer, phát ngôn viên của Planned Parenthood - Columbia Willamette, ngày 19, 24 và 27 tháng 8 năm 2012"
"Quản lý tài nguyên và dịch vụ sức khỏe, ""Dịch vụ phòng ngừa của phụ nữ"", ngày 27 tháng 8 năm 2012"
"Healthcare.gov, ""Đạo luật Chăm sóc Giá cả phải chăng mở rộng phạm vi bảo vệ cho Sức khỏe và Sức khỏe của Phụ nữ"", ngày 27 tháng 8 năm 2012"
"Các Điều Lệ của Tiểu Bang Oregon, Chương 109 - Các Quyền và Mối Quan Hệ của Phụ Huynh và Trẻ Em"
"Luật sửa đổi Oregon, Chương 436 - Khử trùng"
"Email từ và phỏng vấn với Alissa Robbins, phát ngôn viên của Cơ quan Y tế Oregon, ngày 27 và 31 tháng 8 và ngày 4 tháng 9 năm 2012"
"Email từ Tamara Hargens-Bradley, phát ngôn viên của Đại học Y khoa và Khoa học Oregon, ngày 31 tháng 8 năm 2012"
"Cuộc phỏng vấn với Michael Chapman, một biên tập viên quản lý và CNSNews.com, ngày 4 tháng 9 năm 2012"
billhislam.com
Phản hồi email từ billhaslam.com.
tn Blog công lý chính trị của Hội đồng 4
"Knoxville News Sentinel, knoxnews.com, ""Nhóm GOP nổ Haslam để giữ lại đảng Dân chủ, đồng tính luyến ái và một người Hồi giáo,"" ngày 17 tháng 7 năm 2012"
"Phản hồi qua email của Bộ Phát triển Kinh tế và Cộng đồng Tennessee, ngày 9 tháng 7 năm 2012"
"Bài viết của Trường Luật Đại học Vanderbilt, ""Samar Ali, Lớp 2006, Bổ nhiệm Nhà Trắng,"" ngày 23 tháng 6 năm 2010"
"Nashville Scene, ""Phó Thống đốc bang GOP: Không, Tennessee không chấp nhận Luật Shariah,"" ngày 18 tháng 8 năm 2012"
"Nashville Scene, ""Phó Thống đốc bang GOP: Không, Tennessee không chấp nhận Luật Shariah,"" ngày 18 tháng 8 năm 2012"
"Bài đăng trên Facebook, được PolitiFact nhận vào ngày 21 tháng 7 năm 2012"
"Văn phòng Liên hợp quốc về ma túy và tội phạm, cơ sở dữ liệu giết người vũ khí quốc tế, truy cập ngày 23 tháng 7 năm 2012"
"gunpolicy.org, liên kết với cơ sở dữ liệu so sánh thống kê quốc tế, truy cập ngày 23 tháng 7 năm 2012"
"Erin Richardson và David Hemenway, ""Giết người, tự tử, và vô tình:"" So sánh Hoa Kỳ với các nước có thu nhập cao khác, 2003 ""(Tạp chí nhiễm thương tích và chấn thương nghiêm trọng), tháng 1 năm 2011"
"PolitiFact, ""100.000 người có bị bắn mỗi năm ở Hoa Kỳ không? Facebook đăng có,"" ngày 23 tháng 7 năm 2012"
"Cuộc phỏng vấn qua email với Daniel W. Webster, đồng giám đốc Trung tâm Nghiên cứu và Chính sách Súng của Johns Hopkins, ngày 23 tháng 7 năm 2012"
"Bài đăng trên Facebook, được PolitiFact nhận vào ngày 21 tháng 7 năm 2012"
"Trung tâm kiểm soát và phòng ngừa dịch bệnh, ""Cái chết: Dữ liệu cuối cùng cho năm 2009,"" ngày 29 tháng 12 năm 2011"
"Trung tâm Kiểm soát và Phòng ngừa dịch bệnh, Báo cáo thương tích không chuẩn bị của WISQARS (trang tìm kiếm chính), được truy cập vào ngày 23 tháng 7 năm 2012"
"Cuộc phỏng vấn qua email với Daniel W. Webster, đồng giám đốc Trung tâm Nghiên cứu và Chính sách Súng của Johns Hopkins, ngày 23 tháng 7 năm 2012"
"Email MoveOn.org, ""kế hoạch bí mật GOP tiết lộ,"" ngày 27 tháng 6 năm 2012"
"PolitiFact, ""Đại diện Hoa Kỳ Hastings nói rằng cuộc thanh trừng cử tri phi công dân Florida là"" thuế thăm dò ý kiến ​​cửa sau "", ngày 7 tháng 6 năm 2012"
"Lá thư của Miami Herald gửi tới biên tập viên của Ngoại trưởng Ken Detzner, ""Phải đảm bảo tính toàn vẹn của các cử tri cử tri của chúng tôi"", ngày 25 tháng 6 năm 2012"
"Miami Herald, ""Các cử tri hợp pháp có thể - hoặc có thể không - đã bị thanh trừng khỏi các cuộc truy lùng không phải công dân, chương trình tẩy chay bỏ phiếu"", ngày 13 tháng 6 năm 2012"
"PolitiFact, ""Đại diện Hoa Kỳ Hastings nói rằng cuộc thanh trừng cử tri phi công dân của Florida là"" thuế thăm dò ý kiến ​​cửa sau "", ngày 7 tháng 6 năm 2012"
"Bộ Ngoại giao Florida, Bộ Ngoại giao Florida và Bộ An ninh Nội địa Hoa Kỳ, ngày 11 tháng 6 năm 2012"
"Bộ Tư pháp Hoa Kỳ, Bộ Tư pháp Hoa Kỳ so với Bộ trưởng Ngoại giao Florida, ngày 12 tháng 6 năm 2012"
"Florida State Association of Giám sát bầu cử, Bản ghi nhớ của luật sư Ron Labasky, ngày 1 tháng 6 năm 2012"
"Florida State Association of Giám sát bầu cử, bản ghi nhớ của luật sư Ron Labasky, ngày 27 tháng 6 năm 2012"
"Luật lệ Florida, Hồ sơ đăng ký hoạt động bảo trì, xác định không đủ điều kiện 98.075, 2011"
"Phỏng vấn, Vicki Davis, Giám sát bầu cử Quận Martin về Bầu cử và chủ tịch Florida"
"Hiệp hội Giám sát bầu cử Nhà nước, ngày 28 tháng 6 năm 2012"
"Phỏng vấn, Nick Berning, phát ngôn viên của MoveOn.org, ngày 29 tháng 6 năm 2012"
"Phỏng vấn, Chris Cate, phát ngôn viên của Bộ bầu cử Florida, ngày 28 tháng 6 năm 2012"
"Email MoveOn.org, ""kế hoạch bí mật GOP tiết lộ,"" ngày 27 tháng 6 năm 2012"
"Miami Herald / Tampa Bay Times, ""Cơ sở dữ liệu cử tri phi công dân thiếu sót, nói rằng các quan chức bầu cử"" ngày 14 tháng 5 năm 2012"
"Miami Herald / Tampa Bay Times, ""Busted: 6 cử tri Florida không nên có"", ngày 9 tháng 6 năm 2012"
"Sun-Sentinel, ""sự dọn dẹp của cử tri Scott: ít trung lập; Những người ủng hộ tràn đầy sinh lực, nhưng cũng là đối thủ của thống đốc,"" Truy cập vào Nexis, ngày 17 tháng 6 năm 2012"
"Palm Beach Post, ""Các quan chức bầu cử quận đặt câu hỏi về danh sách cử tri không phải là công dân của Florida"", ngày 17 tháng 5 năm 2012"
"PolitiFact ""Đại diện Hoa Kỳ Hastings nói rằng cuộc thanh trừng cử tri phi công dân của Florida là"" thuế thăm dò ý kiến ​​cửa sau "", ngày 7 tháng 6 năm 2012"
"PolitiFact, ""Bill Nelson so sánh sự thanh trừng cử tri của Rick Scott với nỗ lực năm 2000,"" ngày 5 tháng 6 năm 2012"
"NBC, NBC điều tra gian lận cử tri, ngày 2 tháng 2 năm 2012"
"Lá thư của Miami Herald gửi tới biên tập viên của Ngoại trưởng Ken Detzner, ""Phải đảm bảo tính toàn vẹn của các cử tri cử tri của chúng tôi"", ngày 25 tháng 6 năm 2012"
"Miami Herald, ""Các cử tri hợp pháp có thể - hoặc có thể không - đã bị thanh trừng khỏi các cuộc truy lùng không phải công dân, chương trình tẩy chay bỏ phiếu"", ngày 13 tháng 6 năm 2012"
"PolitiFact, ""Đại diện Hoa Kỳ Hastings nói rằng cuộc thanh trừng cử tri phi công dân của Florida là"" thuế thăm dò ý kiến ​​cửa sau "", ngày 7 tháng 6 năm 2012"
"Suy nghĩ tiến bộ, ""Gặp gỡ Archibald: Cựu chiến binh thế giới thứ hai 90 tuổi được nhắm mục tiêu bởi cuộc thanh trừng cử tri Florida"", ngày 1 tháng 6 năm 2012"
"Giám sát bầu cử Miami-Dade Penelope Townsley, Thư gửi tới Bộ phận bầu cử Florida, ngày 31 tháng 5 năm 2012"
"Giám sát viên bầu cử quận Pinellas Deborah Clark thông cáo báo chí, ""Giám sát viên của quận Pinellas đã bỏ qua quá trình xác minh của những người không phải là công dân,"" ngày 1 tháng 6 năm 2012"
"Florida State Association of Giám sát bầu cử, Bản ghi nhớ của luật sư Ron Labasky, ngày 1 tháng 6 năm 2012"
"Florida State Association of Giám sát bầu cử, bản ghi nhớ của luật sư Ron Labasky, ngày 27 tháng 6 năm 2012"
"Phỏng vấn, Nick Berning, phát ngôn viên của MoveOn.org, ngày 29 tháng 6 năm 2012"
"Phỏng vấn, Vicki Davis, Giám sát bầu cử Quận Martin về Bầu cử và chủ tịch Florida"
"Hiệp hội Giám sát bầu cử Nhà nước, ngày 28 tháng 6 năm 2012"
"Phỏng vấn, Chris Cate, phát ngôn viên của Bộ bầu cử Florida, ngày 28 tháng 6 năm 2012"
"Phỏng vấn, Tim Durham, Phó giám đốc Collier County Giám sát bầu cử, ngày 2 tháng 7 năm 2012"
"Phỏng vấn, Christina White, phát ngôn viên của Giám sát bầu cử Miami-Dade, ngày 5 tháng 7 năm 2012"
"Phỏng vấn, Brian Corley, Giám sát bầu cử quận Pasco, ngày 5 tháng 7 năm 2012"
"Phỏng vấn, Craig Latimer, giám đốc nhân viên của Giám sát Bầu cử Hạt Hillsborough, ngày 5 tháng 7 năm 2012"
"Phỏng vấn, Nancy Whitlock, Quản trị viên bầu cử cho Giám sát bầu cử quận Pinellas, ngày 5 tháng 7 năm 2012"
"Phỏng vấn, Susan Bucher, Giám sát bầu cử Hạt Palm Beach, ngày 5 tháng 7 năm 2012"
"Phỏng vấn, Brenda Snipes, Giám sát viên Broward của cuộc bầu cử, ngày 6 tháng 7 năm 2012"
"Phỏng vấn, Sharon Harrington, Giám sát bầu cử quận Lee, ngày 2 tháng 7 năm 2012"
"Bài đăng trên Facebook, ""75% thuế Obamacare rơi vào tầng lớp trung lưu,"" ngày 3 tháng 7 năm 2012"
"Văn phòng Ngân sách Quốc hội, ""Các ấn phẩm CBO được Chọn liên quan đến Pháp luật Chăm sóc Sức khỏe, 2009–2010,"" tháng 12 năm 2010"
"Steve Moore, trích đoạn phỏng vấn của Fox và bạn bè, ngày 30 tháng 6 năm 2012"
"Trung tâm chính sách thuế của Viện Urban-Brookings, ""Phân phối cơ bản thu nhập tiền mặt và thuế liên bang theo tỷ lệ phần trăm thuế liên bang theo tỷ lệ phần trăm thu nhập tiền mặt, 2016"", được truy cập vào ngày 6 tháng 7 năm 2012"
"Blue Cross và Blue Shield of Rhode Island, ""Cải cách Chăm sóc Sức khỏe Liên bang: Đạo luật Bảo vệ Bệnh nhân và Giá cả phải chăng, Trợ cấp Cá nhân và Trợ cấp"" (tóm tắt), được truy cập vào ngày 6 tháng 7 năm 2012"
"Cuộc phỏng vấn qua email với William McBride, nhà kinh tế tại Quỹ Thuế, ngày 6 tháng 7 năm 2012"
"Cuộc phỏng vấn qua email với Roberton Williams, đồng chí cao cấp tại Trung tâm chính sách thuế của Viện Urban Institute-Brookings, ngày 6 tháng 7 năm 2012"
"Bài đăng trên Facebook, nhận được tháng 6 năm 2012"
"Văn phòng Quản lý và Ngân sách, Bảng 2.1 — Biên nhận theo Nguồn: 1934–2017, được truy cập vào ngày 2 tháng 7 năm 2012"
"Văn phòng Quản lý và Ngân sách, Bảng 2.4 — Thành phần của Bảo hiểm Xã hội và Biên lai Nghỉ hưu và Thuế tiêu thụ đặc biệt: 1940–2017, được truy cập vào ngày 2 tháng 7 năm 2012"
"Văn phòng Quản lý và Ngân sách, Bảng 2.5 — Thành phần của ""Biên nhận Khác"": 1940–2017, được truy cập vào ngày 2 tháng 7 năm 2012"
"Quỹ thuế, ""Thuế an sinh xã hội và thuế suất Medicare, Lịch năm 1937 - 2009"", được truy cập vào ngày 2 tháng 7 năm 2012"
"Cuộc phỏng vấn qua email với William McBride, nhà kinh tế tại Quỹ Thuế, ngày 2 tháng 7 năm 2012"
"Cuộc phỏng vấn qua email với Roberton Williams, đồng nghiệp cấp cao tại Trung tâm chính sách thuế của Viện Urban Institute-Brookings, ngày 3 tháng 7 năm 2012"
"Phỏng vấn Chris Herbert, Giám đốc nghiên cứu, Trung tâm Nghiên cứu về nhà ở, Đại học Harvard, ngày 21 tháng 6 năm 2012"
"Cuộc phỏng vấn với Brian Sullivan, phát ngôn viên, Bộ Phát triển Nhà và Đô thị, ngày 21 tháng 6 năm 2012"
"Email thư từ với Meghan Lewit, Truyền thông Associate, Trung tâm Furman cho bất động sản và chính sách đô thị, Đại học New York, ngày 21 tháng 6 năm 2012"
"Quy tắc quy định tại HUD, sách hướng dẫn HUD, được truy cập ngày 20 tháng 6 năm 2012"
"Các hạn chế về trợ giúp cho người không phải là công dân, sách hướng dẫn HUD, được truy cập ngày 20 tháng 6 năm 2012"
"Dữ liệu năm 2009 về cư dân HUD, trang web của HUD, được truy cập ngày 21 tháng 6 năm 2012"
"Nhiều người nhập cư bất hợp pháp sống trong nhà ở công cộng, USA Today, ngày 1 tháng 1 năm 2009, được truy cập vào ngày 20 tháng 6 năm 2012"
"Thư điện tử với John Goering, Vụ Công vụ, Đại học Thành phố New York, ngày 21 tháng 6 năm 2012"
"Hướng dẫn về phí công khai, HUD, ngày 25 tháng 3 năm 2011, được truy cập ngày 21 tháng 6 năm 2012"
"Blog tin tức Trung Mỹ, đăng tải tháng 2 năm 2009, truy cập ngày 20 tháng 6 năm 2012"
"Ước tính dân số nhập cư bất hợp pháp, Pew Hispanic Center, 2010, được truy cập vào ngày 20 tháng 6 năm 2012"
"Bài đăng trên Facebook, ""10 sự kiện ngoài hành tinh bất hợp pháp"""
"Pew Hispanic Center, ""Tóm tắt nền chuẩn bị cho lực lượng đặc nhiệm về nhập cư và tương lai của Mỹ,"" ngày 14 tháng 6 năm 2005"
"Pew Hispanic Center, ""Dân số nhập cư trái phép: Xu hướng quốc gia và nhà nước, 2010,"" ngày 1 tháng 2 năm 2011"
"Trung tâm Nghiên cứu nhập cư, ""Sử dụng phúc lợi của các hộ gia đình di cư với trẻ em: Nhìn vào tiền mặt, Medicaid, nhà ở và các chương trình thực phẩm"", tháng 4 năm 2011"
"Trung tâm Nghiên cứu Nhập cư, ""Những người nhập cư ở Hoa Kỳ, 2007: Tiểu sử về dân số sinh ra ở nước ngoài của Hoa Kỳ,"" tháng 11 năm 2007"
"Bộ Nông nghiệp Hoa Kỳ, ""Yêu cầu không phải công dân trong Chương trình tem thực phẩm"", tháng 1 năm 2003"
"Phỏng vấn Steven A. Camarota, giám đốc nghiên cứu tại Trung tâm Nghiên cứu Nhập cư, ngày 18 tháng 6 năm 2012"
"Cuộc phỏng vấn qua email với Kevin R. Johnson, Hiệu trưởng trường Đại học California (Davis), ngày 18 tháng 6 năm 2012"
"Cuộc phỏng vấn qua email với Jeffrey S. Passel, nhà nhân khẩu học cấp cao với Trung tâm Pew Hispanic, ngày 18 tháng 6 năm 2012"
"Cuộc phỏng vấn qua email với Michelle Mittelstadt, giám đốc truyền thông cho Viện Chính sách Di cư, ngày 18 tháng 6 năm 2012"
"Video trên Youtube của bài phát biểu trên sàn của Lisa Brown, ngày 13 tháng 6 năm 2012"
"Video trên Youtube của cuộc họp báo của Lisa Brown, ngày 14 tháng 6 năm 2012"
"Bài đăng trên Facebook, từ trang ""Hướng dẫn của một cô gái để tiếp quản thế giới"", ngày 15 tháng 6 năm 2012"
"MSNBC.com, Lời cuối cùng với Lawrence O’Donnell, ngày 18 tháng 6 năm 2012"
"Detroit News, ""Nhà lập pháp bị cấm nói sau khi nhận xét 'âm đạo',"" ngày 14 tháng 6 năm 2012"
"Cuộc phỏng vấn với Ari Adler, phát ngôn viên của diễn giả Michigan House, ngày 18 tháng 6 năm 2012"
"Cuộc phỏng vấn với Katie Carey, thư ký báo chí cho cuộc họp kín của đảng Dân chủ Michigan, ngày 19 tháng 6 năm 2012"
"Cuộc phỏng vấn với Bob Ballenger, biên tập viên của Chính sách nội bộ Michigan, ngày 18 tháng 6 năm 2012"
"Detroit News, ""Các nhà lập pháp nữ có thể nói - nếu họ đồng ý với đa số nam"", ngày 15 tháng 6 năm 2012, được truy cập qua Nexis"
"Detroit News, ""Hóa đơn phá thai vượt qua Nhà trên đường dây bên,"" ngày 14 tháng 6 năm 2012, được truy cập qua Nexis"
"Bài đăng trên Facebook, ""10 sự kiện ngoài hành tinh bất hợp pháp"""
"Bộ Nông nghiệp Hoa Kỳ, dữ liệu hàng tháng SNAP, được truy cập ngày 18 tháng 6 năm 2012"
"Pew Hispanic Center, ""Dân số nhập cư trái phép: Xu hướng quốc gia và nhà nước, 2010,"" ngày 1 tháng 2 năm 2011"
"Bộ Nông nghiệp Hoa Kỳ, ""Yêu cầu không phải công dân trong Chương trình tem thực phẩm"", tháng 1 năm 2003"
"Bộ An ninh Nội địa, ""Ước tính dân số thường trú hợp pháp trong năm 2010,"" tháng 10 năm 2011"
"Pew Hispanic Center, ""Tóm tắt nền chuẩn bị cho lực lượng đặc nhiệm về nhập cư và tương lai của Mỹ,"" ngày 14 tháng 6 năm 2005"
"Trung tâm Nghiên cứu nhập cư, ""Sử dụng phúc lợi của các hộ gia đình di cư với trẻ em: Nhìn vào tiền mặt, Medicaid, nhà ở và các chương trình thực phẩm"", tháng 4 năm 2011"
"Phỏng vấn Steven A. Camarota, giám đốc nghiên cứu tại Trung tâm Nghiên cứu Nhập cư, ngày 18 tháng 6 năm 2012"
