"USA Today, ""Palin kêu gọi sự luận tội của Obama,"" ngày 8 tháng 7 năm 2014"
"Cuộc phỏng vấn qua email với Kurt T. Lash, giám đốc chương trình về lý thuyết hiến pháp, lịch sử và luật tại Đại học Illinois, ngày 9 tháng 7 năm 2014"
"Cuộc phỏng vấn qua email với Stephen Wermiel, giáo sư luật tại Đại học Luật Hoa Kỳ Washington, ngày 9 tháng 7 năm 2014"
"Cuộc phỏng vấn qua email với Paul Finkelman, giáo sư luật tại Trường Luật Albany, ngày 9 tháng 7 năm 2014"
"Cuộc phỏng vấn qua email với Carl Tobias, giáo sư luật tại Đại học Richmond, ngày 9 tháng 7 năm 2014"
"Fox News, Tất cả các neo và phóng viên"
"Ủy ban bảo thủ, ""BOMBSHELL: Văn phòng sáng chế đã nhận được khiếu nại ZERO về tên Redskins"", ngày 1 tháng 7 năm 2014"
"The Washington Times, ""Văn phòng sáng chế đã không nhận được đơn khiếu nại trước khi tước nhãn hiệu Redskins"", ngày 1 tháng 7 năm 2014"
"Cuộc phỏng vấn với Patrick Ross, người phát ngôn của Văn phòng Sáng chế và Nhãn hiệu Hoa Kỳ, ngày 3 tháng 7 năm 2014"
"Phỏng vấn Elizabeth Rowe, Giáo sư Luật Đại học Florida về luật sở hữu trí tuệ, ngày 7 tháng 7 năm 2014"
Hướng dẫn bầu cử năm 2014: Các ứng viên của Georgia cho địa chỉ Thượng viện Hoa Kỳ Báo cáo thách thức sức khỏe nghiêm trọng nhất của Tiểu bang của chúng tôi.
Cuộc thăm dò ý kiến ​​của tiểu bang Georgia năm 2014.
Trang web chiến dịch Michell Nunn.
"Michelle Nunn tình cờ trong cuộc bỏ phiếu mới của Thượng viện Georgia, do Blake Seitz của The Washington Examiner, xuất bản ngày 9 tháng 6."
"Đã đến lúc Michelle Nunn ngừng chạy khỏi Obamacare, bài viết của The New Republic, được công bố vào ngày 20 tháng 5."
"Michelle Nunn và Alison Lundergan Grimes có bình chọn cho Obamacare không? Tại sao họ sẽ không bao giờ nói, bài viết của The Washington Post, xuất bản ngày 27 tháng 5."
"Michelle Nunn đặt câu hỏi về phiếu bầu của Obamacare, bài báo của Associated Press, xuất bản ngày 19 tháng 5"
"Kingston nói sự thật về Obamacare, clip YouTube được xuất bản bởi chiến dịch Jack Kingston vào ngày 31 tháng 3"
"Email với Nathan Click, giám đốc truyền thông, chiến dịch Michelle Nunn"
"Cuộc phỏng vấn qua điện thoại với Kyle Kondick, biên tập viên quản lý, blog Crystal Ball, Trung tâm Chính trị Đại học Virginia"
Ghi âm từ ngày 10 tháng 5 Cuộc tranh luận chính của đảng Cộng hòa ở Cobb County
"Bài đăng trên Facebook, ngày 16 tháng 6 năm 2014"
"Thế giới ngoài chiến tranh, chúng ta cần $ 2 tỷ / năm cho những thứ khác (chi tiết)"
"Chiến tranh của Reuters, Iraq có chi phí hơn 2 nghìn tỷ đô la Mỹ: nghiên cứu, ngày 14 tháng 3 năm 2013"
"Trường Harvard Kennedy, Di sản tài chính của Iraq và Afghanistan: Các quyết định chi tiêu trong thời gian chiến tranh sẽ hạn chế ngân sách an ninh quốc gia trong tương lai, tháng 3 năm 2013"
"Washington Post, Chi phí thực sự của Chiến tranh Iraq: 3 nghìn tỷ đô la và hơn thế nữa, ngày 5 tháng 9 năm 2010"
"Dịch vụ nghiên cứu quốc hội, chi phí của Iraq, Afghanistan và chiến tranh toàn cầu khác về hoạt động khủng bố Kể từ ngày 11 tháng 11, ngày 29 tháng 3 năm 2011"
"New York Times, Một ngày 9/11, ngày 8 tháng 9 năm 2011"
"Văn phòng Ngân sách Quốc hội, Ngân sách và triển vọng kinh tế: 2014-2024, tháng 2 năm 2014"
"Chi phí cho dự án chiến tranh, chi phí chiến tranh của Mỹ thông qua năm 2013: 3,1 nghìn tỷ đô la và tính toán, tháng 3 năm 2013"
"PolitiFact, Liệu việc kích thích có chi phí nhiều hơn cuộc chiến ở Iraq ?, 25/8/2010"
"Tổ chức Nông lương Liên hợp quốc, Thế giới chỉ cần 30 tỷ đô la một năm để loại trừ tai họa của nạn đói, ngày 3 tháng 6 năm 2008"
"Chương trình lương thực thế giới của Liên hợp quốc, thống kê đói"
Mục tiêu phát triển thiên niên kỷ của Liên Hiệp Quốc
"Cuộc phỏng vấn qua email, Liz Young, giảng viên cao cấp về địa lý, Đại học Staffordshire, ngày 22 tháng 6 năm 2014"
"Cuộc phỏng vấn qua email, William Easterly, nhà kinh tế và đồng giám đốc, Viện nghiên cứu phát triển của Đại học New York, ngày 20 tháng 6 năm 2014"
"Cuộc phỏng vấn qua email, Laura Rusu, người quản lý chính sách và chiến dịch, Oxfam America, ngày 20 tháng 6 năm 2014"
"Cuộc phỏng vấn qua email, Harold Alderman, nghiên cứu viên cấp cao, Viện nghiên cứu chính sách lương thực quốc tế, ngày 21 tháng 6 năm 2014"
"Cuộc phỏng vấn qua email, Todd Harrison, đồng chí cấp cao, Trung tâm đánh giá chiến lược và ngân sách, ngày 23 tháng 6 năm 2014"
"Bài đăng trên Facebook do người đọc gửi cho PolitiFact, tháng 6 năm 2014"
"Trung tâm kiểm soát và phòng ngừa dịch bệnh, ""Báo cáo thương tích nghiêm trọng, quốc gia và khu vực, 1999-2010"", được truy cập ngày 16 tháng 6 năm 2014"
"Trung tâm kiểm soát và phòng ngừa dịch bệnh, ""Báo cáo thương tích nghiêm trọng, 1981-1998"", được truy cập ngày 16 tháng 6 năm 2014"
"Trung tâm nghiên cứu Pew, ""Tỷ lệ giết người súng xuống 49% kể từ năm 1993, công chúng không biết"", ngày 7 tháng 5 năm 2013"
"Washington Post, ""Biểu đồ trong ngày: Vụ giết người súng giảm 49% kể từ năm 1993,"" ngày 7 tháng 5 năm 2013"
"Associated Press, ""Báo cáo cho thấy vụ giết người súng xuống từ những năm 1990,"" May. 7, 2013"
"NPR, ""Tỷ lệ bạo lực súng của Mỹ đã giảm kể từ năm 1993, nghiên cứu cho biết"", ngày 7 tháng 5 năm 2013"
"Yahoo! Tin tức, ""Nghiên cứu Pew: vụ giết người súng ở Mỹ đã giảm gần 50% trong 20 năm,"" ngày 8 tháng 5 năm 2013"
"CNN, ""Nghiên cứu: Súng sát nhân, bạo lực giảm mạnh trong 20 năm qua,"" ngày 9 tháng 5 năm 2013"
"NBC News, ""Newtown kỷ niệm: hàng ngày drumbeat của vụ giết người trẻ em được thông báo rất ít,"" ngày 17 tháng 12 năm 2013"
"PolitiFact Texas, ""tỷ lệ giết người bằng vũ khí Texas giảm ít nhất một phần ba kể từ năm 1996,"" ngày 27 tháng 11 năm 2013"
"Cuộc phỏng vấn qua email với James Alan Fox, nhà tội phạm học tại Đại học Northeastern, ngày 16 tháng 6 năm 2014"
"Cuộc phỏng vấn với Dan Kotman, phát ngôn viên Bachmann, ngày 3 tháng 6 năm 2014"
"Facebook meme, truy cập ngày 5 tháng 6 năm 2014"
"CityPages, ""Michele Bachmann trên Fox News: 'Tôi có thể chạy cho một văn phòng công cộng khác.' Ngày 7 tháng 6 năm 2013"
Facebook meme được gửi bởi người đọc đến PolitiFact
"Cục thống kê lao động, số liệu thống kê việc làm hiện tại (trang chỉ mục), truy cập ngày 27 tháng 5 năm 2014"
"Bộ Nông nghiệp Hoa Kỳ, ""Chương trình Hỗ trợ Dinh dưỡng Bổ sung, Tóm tắt Hàng năm Cấp Quốc gia: Tham gia và Chi phí, 1969-2013"", được truy cập vào ngày 27 tháng 5 năm 2014"
"Bộ Nông nghiệp Hoa Kỳ, ""Chương trình Hỗ trợ Dinh dưỡng Bổ sung, Dữ liệu Hàng tháng - Cấp Quốc gia: Năm 2011 đến tháng 2 năm 2014"", được truy cập vào ngày 27 tháng 5 năm 2014"
"Tiêu chuẩn hàng tuần, ""Tăng trưởng tem thực phẩm 75X lớn hơn tạo việc làm"", ngày 2 tháng 11 năm 2012"
"Cuộc phỏng vấn qua email với Tara Sinclair, nhà kinh tế học Đại học George Washington, ngày 27 tháng 5 năm 2013"
"Báo chí phương Tây, ""Dân chủ Florida vừa bỏ phiếu áp đặt luật Sharia cho phụ nữ"", ngày 30 tháng 4 năm 2014"
"Thượng viện Florida, Dự luật Thượng viện 386, Thông qua Cơ quan lập pháp vào tháng 4 năm 2014"
"Thông báo vận động của Liên minh chống phỉ báng Florida, ""Nói với Thượng viện về các quy định từ chối đơn xin FL của dự luật luật nước ngoài"", ngày 7 tháng 4 năm 2014"
"Hội đồng về video Quan hệ Hồi giáo Mỹ, ""Thực hiện hành động: Giúp ngăn chặn SB386 và SB864 chống Hồi giáo của Alan Hays ngay bây giờ!"" Ngày 17 tháng 4 năm 2014"
"Hội đồng Quan hệ Mỹ-Hồi giáo, ""CAIR-FL hoan nghênh sự thất bại của phiên bản gốc của hóa đơn SB386 chống Hồi giáo"", ngày 30 tháng 4 năm 2014"
"Nghiên cứu Pháp lý FIU của Cyra Akila Choudhury, ""Luật Shari'ah là mối đe dọa an ninh quốc gia?"" Tháng 9 năm 2012"
"Reuters, ""Cơ quan Lập pháp Florida cấm sử dụng luật nước ngoài tại tòa án tiểu bang,"" ngày 30 tháng 4 năm 2014"
"Sun-Sentinel, ""Thượng nghị sĩ tiểu bang tiến hành luật"" chống Sharia ""gây tranh cãi,"" ngày 28 tháng 4 năm 2014"
"Tin tức dịch vụ của Florida, ""Florida Thượng viện OKs hóa đơn cấm sử dụng pháp luật nước ngoài trong các trường hợp luật gia đình,"" ngày 28 tháng 4 năm 2014"
"Tampa Bay Times, ""Bill nhắm vào luật Sharia,"" ngày 10 tháng 3 năm 2011"
"PolitiFact, ""Adam Hasner nói thẩm phán Florida đã sử dụng luật Hồi giáo trong phòng xử án,"" ngày 4 tháng 5 năm 2011"
"PolitiFact, ""Cain tuyên bố người Hồi giáo đã cố gắng ảnh hưởng đến luật sharia ở NJ và OK,"" ngày 20 tháng 6 năm 2011"
"PolitiFact, ""Kiểm tra sự thật Rick Scott và Charlie Crist trong trận chiến cho thống đốc Florida,"" ngày 24 tháng 4 năm 2014"
"Phỏng vấn, Eduardo Palmer, luật sư tại Coral Gables, người phục vụ trong ủy ban lập pháp của luật luật Florida Bar International, ngày 6 tháng 5 năm 2014"
"Phỏng vấn, C. Ryan Reetz, luật sư và Chủ tịch Bộ phận Quốc tế Florida Bar, ngày 6 tháng 5 năm 2014"
"Phỏng vấn, Cyra Akila Choudhury, Phó giáo sư trường Đại học Quốc tế Florida, ngày 6 tháng 5 năm 2014"
"Phỏng vấn, David Barkey, Luật sư Tự do Tôn giáo Quốc gia và Luật sư Khu vực Đông Nam Liên đoàn Chống Phỉ báng, ngày 6 tháng 5 năm 2014"
"Phỏng vấn, Ghazala Salam, Giám đốc Quan hệ Cộng đồng & Chính phủ cho Hội đồng về Quan hệ Hồi giáo Hoa Kỳ Florida (CAIR-Florida Inc.), ngày 7 tháng 5 năm 2014"
"Phỏng vấn, Baylor Johnson, ACLU phát ngôn viên của Florida, ngày 6 tháng 5 năm 2014"
"Phỏng vấn, John Tupps, Chính phủ phát ngôn viên Rick Scott, ngày 6 tháng 5 năm 2014"
"Phỏng vấn, Christopher W. Rumbold, luật sư, Phó Chủ tịch Ủy ban Pháp chế của Bộ luật Gia đình của Bar Florida, ngày 7 tháng 5 năm 2014"
"Tăng trang Facebook lương tối thiểu, meme, ngày 1 tháng 5 năm 2014"
"Dịch vụ nghiên cứu quốc hội, ""Tiền lương của các thành viên của Quốc hội: Hành động gần đây và các bảng lịch sử"", ngày 3 tháng 2 năm 2014"
"Cuộc phỏng vấn qua email với Pete Sepp, phó chủ tịch điều hành của Liên minh người nộp thuế quốc gia, ngày 6 tháng 5 năm 2014"
Phương tiện truyền thông xã hội meme gửi cho PolitiFact
"Trung tâm Kiểm soát và Phòng ngừa dịch bệnh, báo cáo hàng năm về tử vong, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010"
"Quỹ phòng chống tự tử của Mỹ, ""Sự kiện và số liệu"", được truy cập vào ngày 25 tháng 4 năm 2014"
"Wall Street Journal, ""Buộc các vấn đề về sức khỏe tăng trong nhà bị tịch thu nhà,"" ngày 31 tháng 8 năm 2011"
"Huffington Post, ""Foreclosure liên quan đến tự tử ngày tăng,"" ngày 17 tháng 7 năm 2012"
"Cuộc phỏng vấn qua email với Douglas Massey, giáo sư nghiên cứu dân số của Đại học Princeton, ngày 25 tháng 4 năm 2014"
"Cuộc phỏng vấn qua email với Janet M. Currie, nhà kinh tế học Đại học Princeton, ngày 25 tháng 4 năm 2014"
"Cuộc phỏng vấn qua email với Erdal Tekin, nhà kinh tế học tại Đại học bang Georgia, ngày 25 tháng 4 năm 2014"
"The Daily Rundown, ngày 25 tháng 4 năm 2014"
"Bài đăng trên Twitter của cố vấn Crist Kevin Cate, ngày 25 tháng 4 năm 2014"
"Daytona Beach News-Journal, ""Thượng nghị sĩ Nelson"" bị cám dỗ ""để điều hành cho thống đốc, không đồng ý với định hướng của nhà nước"", ngày 23 tháng 4 năm 2014"
"News4Jax.com, ""Thượng nghị sĩ John Thrasher chủ trì chính phủ của Rick Scott,"" ngày 17 tháng 1 năm 2014"
"Cuộc phỏng vấn với Danielle Lynn, phát ngôn viên của MSNBC, ngày 25 tháng 4 năm 2014"
"Cuộc phỏng vấn với Dan McLaughlin, phát ngôn viên Nelson, ngày 25 tháng 4 năm 2014"
"Cuộc phỏng vấn với Kevin Cate, người phát ngôn của Crist, ngày 25 tháng 4 năm 2014"
"Tweet từ @DailyRundown, ngày 25 tháng 4 năm 2014"
"Cộng hòa Broadcasting Network, Bundy Ranch: Harry Reid, Trung Quốc năng lượng mặt trời và nợ Mỹ, ngày 17 tháng 4 năm 2014"
"Mạng Tin tức tiếp theo, Phỏng vấn Fabian Calvo, ngày 14 tháng 4 năm 2014"
"Nhà đầu tư kinh doanh hàng ngày, Harry Reid: The Desert Fox tham nhũng, ngày 15 tháng 4 năm 2014"
"Snopes, Ranch Stash, ngày 14 tháng 4 năm 2014"
"Cục Quản lý đất đai, Dự án giảm thiểu năng lượng mặt trời khu vực hồ khô,"
"Cục Quản lý đất đai, Chính quyền Obama phê duyệt lộ trình cho quy mô hữu ích quy mô phát triển năng lượng mặt trời trên đất công cộng, ngày 12 tháng 10 năm 2012"
"Cục Quản lý đất đai, Danh sách các khu năng lượng mặt trời của Nhà nước, ngày 12 tháng 10 năm 2012"
"Phát triển năng lượng mặt trời EIS, Dry Lake SEZ"
"Las Vegas Sun, Sau khi Trung Quốc quay trở lại dự án năng lượng mặt trời của Laughlin, các ủy viên quay trở lại bản vẽ ngày 2 tháng 7 năm 2013"
"Reuters, Thượng nghị sĩ Hoa Kỳ Reid, con trai kết hợp với nhà máy sa mạc của công ty Trung Quốc, ngày 31 tháng 8 năm 2012"
"Bộ Năng lượng, Mạng lưới điện xanh, ngày 1 tháng 3 năm 2013"
"Tạp chí đánh giá Las Vegas, dự án Coyote Springs bị kẹt trong bẫy cát, ngày 7 tháng 4 năm 2012"
"Cục Quản lý đất đai, các lĩnh vực quan tâm về môi trường quan trọng"
"Phỏng vấn, Mike Connor, Giám đốc California, Dự án đầu nguồn phía Tây, ngày 24 tháng 4 năm 2014"
Meme đăng lên Facebook bởi các Kitô hữu cho Michele Bachmann
"Meme đăng lên Facebook bởi các Kitô hữu cho Michele Bachmann, ngày 3 tháng 2 năm 2014"
"Cuộc phỏng vấn qua email với Dan Kotman, người phát ngôn, Đại diện Hoa Kỳ Michele Bachmann, R-Minn, ngày 10 tháng 4 năm 2014"
"Blog của các trang thành phố, Michele Bachmann trên Fox News: ""Tôi có thể chạy cho một văn phòng công cộng khác"" [VIDEO] ngày 7 tháng 6 năm 2014"
"Facebook meme, nhận bởi PolitiFact vào ngày 27 tháng 3 năm 2014"
"Heritage Foundation, ""Hướng dẫn Di sản Hiến pháp: Điều khoản Emoluments"", được truy cập ngày 1 tháng 4 năm 2014"
"Đăng ký Liên bang, ""Văn phòng của Trưởng Giao thức; Quà tặng cho Nhân viên Liên bang từ Nguồn Chính phủ Nước ngoài Báo cáo cho Cơ quan Sử dụng trong Năm Lịch 2009"", ngày 18 tháng 1 năm 2011"
"Associated Press, ""Bush thăm Ả Rập Saudi để nói chuyện với vua Abdullah,"" ngày 14 tháng 1 năm 2008"
"Reuters, ""quan hệ của Obama với Ả Rập Saudi? Rắn vàng"", ngày 3 tháng 6 năm 2009"
"Dịch vụ Nghiên cứu Quốc hội, ""Quà tặng cho Tổng thống Hoa Kỳ,"" ngày 16 tháng 8 năm 2012"
"Mã Hoa Kỳ, 5 USC § 7342, được truy cập ngày 1 tháng 4 năm 2014"
"Văn phòng Luật sư Pháp lý của Bộ Tư pháp Hoa Kỳ, ""Khả năng áp dụng Điều khoản Di sản và Đạo luật Quà tặng và Trang trí Nước ngoài cho Tổng thư ký Giải Nobel Hòa bình của Tổng thống"", ngày 7 tháng 12 năm 2009"
"New York Times, ""Obama Cung cấp Assurance để Saudis trên Syria Stance,"" ngày 28 tháng 3 năm 2014"
"Ronald D. Rotunda và J. Peter Pham, ""Obama bị cấm hiến pháp từ việc chấp nhận giải Nobel"" (Washington Post op-ed), ngày 16 tháng 10 năm 2009"
"Cuộc phỏng vấn qua email với J. Peter Pham, Giám đốc Trung tâm Hội đồng Châu Phi Đại Tây Dương, ngày 31 tháng 3 năm 2014"
"Cuộc phỏng vấn qua email với David Forte, giáo sư luật Đại học bang Cleveland, ngày 28 tháng 3 năm 2014"
"Cuộc phỏng vấn qua email với Robert J. Delahunty, giáo sư luật của Đại học St. Thomas, ngày 28 tháng 3 năm 2014"
"Cuộc phỏng vấn qua email với Saikrishna Bangalore Prakash, giáo sư luật Đại học Virginia, ngày 28 tháng 3 năm 2014"
"Cuộc phỏng vấn qua email với Edward W. Gnehm, Jr., giáo sư tại Trường Quốc tế Elliott tại Đại học George Washington, ngày 31 tháng 3 năm 2014"
"Cuộc phỏng vấn qua email với Kristin Smith Diwan, giáo sư chính trị Trung Đông tại Đại học Mỹ, ngày 31 tháng 3 năm 2014"
"Cuộc phỏng vấn qua email với F. Gregory Gause III, chuyên gia Trung Đông tại Đại học Vermont, ngày 31 tháng 3 năm 2014"
Facebook meme
"Dịch vụ nghiên cứu quốc hội, ""Các trường hợp sử dụng lực lượng vũ trang Hoa Kỳ ở nước ngoài, 1798-2006,"" ngày 8 tháng 1 năm 2007"
"Globalsecurity.org, ""Operation Urgent Fury"", được truy cập vào ngày 28 tháng 3 năm 2014"
"Globalsecurity.org, ""Hoạt động Chỉ cần Nguyên nhân,"" truy cập ngày 28 tháng 3 năm 2014"
"Globalsecurity.org, ""Liên minh quốc gia về tổng số độc lập của Angola"", được truy cập vào ngày 28 tháng 3 năm 2014"
"BBC, ""Cuộc không kích của NATO - thế giới phản ứng,"" ngày 25 tháng 3 năm 1999"
"CNN, ""Hoa Kỳ đến máy bay không người lái giám sát cơ sở ở Niger, đại sứ nói,"" ngày 7 tháng 2 năm 2013"
"Washington Post, ""Tai nạn chết người bí ẩn mang lại cái nhìn hiếm hoi về sự hiện diện của quân đội Mỹ tại Mali,"" ngày 8 tháng 7 năm 2012"
"New York Times, ""Bush gửi quân đến đảo trong cơn bão"", ngày 21 tháng 9 năm 1989"
"PolitiFact, ""Các hành động của Hoa Kỳ ở Libya có phải là Nghị quyết của Chiến tranh không? Đánh giá bằng chứng"", ngày 22 tháng 6 năm 2011"
"PolitiFact, ""Cuộc tấn công của Mỹ tại Syria có vi phạm luật pháp quốc tế không?"" Ngày 12 tháng 9 năm 2013"
"PolitiFact, ""Bảo vệ Obama trên Syria, Wasserman Schultz nói Bush đã xâm chiếm Iraq"", ngày 13 tháng 9 năm 2013"
"Cuộc phỏng vấn qua email với Anthony Clark Arend, giáo sư chính phủ và dịch vụ ngoại giao của Đại học Georgetown, ngày 27 tháng 3 năm 2014"
"Cuộc phỏng vấn qua email với Lance Janda, sử gia quân sự tại Đại học Cameron ở Lawton, Okla, ngày 27 tháng 3 năm 2014"
"Cuộc phỏng vấn qua email với Ted R. Bromund, nghiên cứu viên cao cấp tại Heritage Foundation, ngày 27 tháng 3 năm 2014"
"Cuộc phỏng vấn qua email với Michael O’Hanlon, đồng nghiệp cấp cao của Viện Brookings, ngày 27 tháng 3 năm 2014"
"Cuộc phỏng vấn qua email với John Pike, giám đốc globalsecurity.org, ngày 27 tháng 3 năm 2014"
"Cuộc phỏng vấn qua email với Ted Wilson, giáo sư lịch sử tại Đại học Kansas, ngày 28 tháng 3 năm 2014"
"Tự do, hình ảnh Facebook, ngày 10 tháng 3 năm 2014"
