Văn bản của Đạo luật Bảo vệ Bệnh nhân và Chăm sóc Giá cả Phải chăng
"Phỏng vấn Seth Chandler, đồng giám đốc của Luật Y tế và Viện Chính sách tại Đại học Houston, ngày 6 tháng 8 năm 2009"
"Phỏng vấn Sidney Watson, một giáo sư với Trung tâm Nghiên cứu Luật Y tế tại Đại học Saint Louis, ngày 6 tháng 8 năm 2009"
"Phỏng vấn Kristina Wertz, Giám đốc pháp lý, Trung tâm Luật chuyển giới, ngày 5 tháng 8 năm 2009"
"Phỏng vấn Susan Pisano, phó chủ tịch truyền thông về các kế hoạch bảo hiểm y tế của Mỹ, ngày 6 tháng 8 năm 2009"
"Công dân công cộng, Giao dịch nội bộ: Cách Quốc hội có thể kiếm được nhiều Bucks tại Chi phí của chúng tôi, được truy cập vào ngày 5 tháng 8 năm 2009"
"Slaughter and Baird Giới thiệu luật pháp để cấm buôn bán nội bộ trên Capitol Hill, truy cập ngày 5 tháng 8 năm 2009"
"Tạp chí Wall Street Journal, Bill tìm cách giao dịch nội gián cho các nhà lập pháp và trợ lý của họ, bởi Peter Lattman, ngày 28 tháng 3 năm 2006"
"Tin tức của Bloomberg, Youngdahl của Goldman xin lỗi giao dịch nội gián, ngày 12 tháng 11 năm 2003"
"Người độc lập, Goldman Sachs giải quyết tranh chấp trái phiếu, bởi David Osbourne, ngày 5 tháng 9 năm 2003"
"Phỏng vấn Thomas Newkirk, Jenner và Block, ngày 5 tháng 8 năm 2009"
"Phỏng vấn Vincent Morris, giám đốc truyền thông cho Đại sứ Louise Slaughter, ngày 6 tháng 8 năm 2009"
"Phỏng vấn Bruce Carton, biên tập viên, Docket Chứng khoán, ngày 6 tháng 8 năm 2009"
"YouTube.com, phóng viên WorldNetDaily hỏi phát ngôn viên báo chí Nhà Trắng Robert Gibbs về giấy khai sinh của ông Obama, ngày 28 tháng 5 năm 20009"
"PolitiFact.com, ""Giấy khai sinh của Obama: Chương cuối cùng"" của Amy Hollyfield, ngày 27 tháng 6 năm 2008"
"FactCheck.org, ""Sinh ra tại Hoa Kỳ,"" của Jess Henig, với Joe Miller, ngày 21 tháng 8 năm 2008, cập nhật ngày 1 tháng 11 năm 2008"
"Trang web của Hawaiian Home Lands, áp dụng cho các vùng đất ở Hawaii"
"Honolulu Nhà quảng cáo, sinh, kết hôn, tử vong, ngày 13 tháng 8 năm 1961"
"Trang web chính phủ bang Hawaii, Luật công bố hồ sơ"
"Cuộc phỏng vấn với Lloyd Yonenaka, người phát ngôn của Cục Hawaii Home Lands, ngày 30 tháng 6 năm 2009"
"Phỏng vấn Janice Okubo, phát ngôn viên của Sở Y tế Hawaii, ngày 30 tháng 6 năm 2009"
"Phỏng vấn Will Hoover, phóng viên với nhà quảng cáo Honolulu, ngày 30 tháng 6 năm 2009"
"Honolulu Star-Bulletin, ứng dụng kết hôn, sinh tử, ngày 14 tháng 8 năm 1961"
"Nhà quảng cáo Honolulu, ứng dụng kết hôn, sinh tử, ngày 13 tháng 8 năm 1961"
"IDBEditorials.com, Nó không phải là một lựa chọn, ngày 15 tháng 7 năm 2009"
"IDBEditorials.com, Vẫn không phải là một lựa chọn, ngày 21 tháng 7 năm 2009"
"IDBEditorials.com, Thư từ Đại diện Henry Waxman, 'Bạn sẽ có thể mua bảo hiểm từ các công ty bảo hiểm tư nhân,' ngày 21 tháng 7 năm 2009"
"Kaiser Family Foundation, So sánh song song các đề xuất chăm sóc sức khỏe chính, truy cập ngày 22 tháng 7 năm 2009"
Phỏng vấn Jennifer Tolbert thuộc Quỹ Kaiser Family Foundation
"Blog Foundry Foundry, Nhà có kế hoạch bảo hiểm tư nhân ngoài vòng pháp luật, ngày 16 tháng 7 năm 2009"
"Crooks and Liars, cuộc gọi hội nghị tổng thống Obama với các blogger (16:20), ngày 20 tháng 7 năm 2009"
"Văn phòng in ấn của Chính phủ Hoa Kỳ, HR 3200 (luật cải cách chăm sóc sức khỏe), ngày 14 tháng 7 năm 2009"
"St. Petersburg Times Buzz Blog, mục tiêu quảng cáo Adam Putnam, John Mica qua Sonia Sotomayor, ngày 13 tháng 7 năm 2009"
"AmericaBlog, Làm cho đảng Cộng hòa sở hữu chủ nghĩa phân biệt chủng tộc của Rush trên đài phát thanh bằng tiếng Tây Ban Nha, ngày 13 tháng 7 năm 2009"
"Orlando Sentinel, Một số trong GOP cho thấy một số ý nghĩa, ngày 31 tháng 5 năm 2009, truy cập thông qua Nexis"
"Phỏng vấn Keith Rupp, giám đốc truyền thông cho Đại diện Adam Putnam"
Phỏng vấn Jennifer Fernandez Ancone của Presente.org
"Thượng viện Hoa Kỳ, S.Amdt. 1014 đến S. 896 (Giúp Gia đình Lưu Đạo luật Nhà của họ năm 2009), ngày 30 tháng 4 năm 2009"
"Thomas, Sửa đổi Thượng viện 1014, ngày 30 tháng 4 năm 2009"
"Hiệp hội Ngân hàng Thế chấp, Đề xuất Lập pháp sửa đổi Mã Phá sản để Sửa đổi Điều khoản Vay, được truy cập ngày 12 tháng 5 năm 2009"
"MoveOn.org, ""Sự lựa chọn để làm"" trên Sen. Arlen Spectre, Sen. Tim Johnson, Sen. Ben Nelson, Sen. Tom Carper, Sen. Blanche Lincoln, Sen. Mary Landrieu và Sen. Mark Pryor, ngày 8 tháng 5 năm 2009"
"Trung tâm chính trị đáp ứng, Tài chính / Bảo hiểm / Bất động sản tiền cho Quốc hội (Thượng viện, sự nghiệp) và Cách chúng tôi phân loại đóng góp, truy cập ngày 12 tháng 5 năm 2009"
"Đại hội Illinois, Phiên họp Thượng viện phiên họp thường kỳ, ngày 30 tháng 3 năm 2001"
"Đại hội Illinois, Phiên họp Thượng viện phiên họp thường kỳ, ngày 4 tháng 4 năm 2002"
"Đại hội đồng Liên bang Illinois, Bills Thượng viện sinh sống, 2001"
"Đại hội đồng Liên bang Illinois, Bills Thượng viện sinh sống, 2002"
"Đại hội đồng Liên bang Illinois, Bills Thượng viện sinh sống, 2003"
"Văn phòng in ấn của Chính phủ Hoa Kỳ (luật liên bang), Đạo luật bảo vệ trẻ sơ sinh được sinh ra vào năm 2002"
"Thomas, Đạo luật bảo vệ trẻ sơ sinh sống sinh năm 2002"
BornAliveTruth.org
Blog của Jill Stanek (nhà hoạt động chống phá thai ở Chicago)
Luật tiểu bang Illinois hiện hành về phá thai
"Đại hội Illinois, Đạo luật sinh sống, đã qua 2005"
"Trang web chiến dịch Barack Obama, liên bang so với tiểu bang ""Born Alive"" factcheck, ngày 30 tháng 6 năm 2008"
"Trang web chiến dịch của Barack Obama, tờ dữ kiện về luật sinh sống của Alive, ngày 19 tháng 8 năm 2008"
"Trang web chiến dịch Barack Obama, những cáo buộc liều lĩnh của infanticide"
"Chicago Tribune, hồ sơ của Obama về phá thai, ngày 20 tháng 8 năm 2002"
"Chicago Tribune, Sự chia rẽ lớn về phá thai, tế bào gốc, ngày 4 tháng 10 năm 2004, được truy cập thông qua Nexis"
"Ủy ban Nhân quyền Quốc gia, Sách trắng về Barack Obama và luật sống sinh ra, ngày 28 tháng 8 năm 2008"
"CBNNews.com, Obama được làm nóng trên hành động bảo vệ sinh ra sống, ngày 16 tháng 8 năm 2008"
"The Associated Press, Obama bình luận về phá thai muộn, ngày 4 tháng 7 năm 2008"
"Factcheck.org, Born Alive Baloney, ngày 24 tháng 9 năm 2008"
"Factcheck.org, Obama và ""Infanticide"", ngày 25 tháng 8 năm 2008"
"Tuần này với George Stephanopoulos, Phỏng vấn John McCain, ngày 19 tháng 11 năm 2006, truy cập qua Nexis"
"Tin tức ABC, Phỏng vấn Sarah Palin, ngày 12 tháng 9 năm 2008, truy cập qua Nexis"
"NARAL Pro-Choice America, xếp hạng biểu quyết của Barack Obama"
"Đài phát thanh công cộng quốc gia, nhận thức sai về lập trường phá thai của McCain, ngày 2 tháng 2 năm 2008"
"NARAL Pro-Choice America, xếp hạng bầu cử của John McCain"
"Quyền bình chọn quốc gia, phiếu điểm"
"Alaska Report blog, Cuộc sống bắt đầu hãm hiếp ... hỏi Thị trưởng Sarah Palin, ngày 15 tháng 9 năm 2008"
"Cơ quan lập pháp Alaska, Ủy ban biên bản SSHB 270-SEXUAL ASSAULT & SEXUAL ABUSE, ngày 9 tháng 3 năm 2000"
"Cơ quan lập pháp Alaska, Ủy ban Biên bản HB 270 - TÌNH HÌNH VẤN ĐỀ VÀ GIỚI TÍNH BỆNH VIỆN SEXUAL, ngày 23 tháng 3 năm 2000"
"Jacob Alperin-Sheriff, Huffington Post, Bằng chứng mới: Palin đã có vai trò trực tiếp trong việc tính toán nạn nhân cưỡng hiếp cho các kỳ thi, ngày 11 tháng 9 năm 2008"
"The Mat-Su Valley Frontiersman, Knowles ký vào hóa đơn tấn công tình dục, ngày 22 tháng 5 năm 2000"
"USA Today, thị trấn Palin đã từng lập hóa đơn nạn nhân cho các bộ dụng cụ cưỡng hiếp, ngày 11 tháng 9 năm 2008"
"Thành phố Wasilla, Tài liệu ngân sách, 1998, 1999"
"Phỏng vấn: Peggy Brown, giám đốc điều hành, Mạng lưới Alaska về Bạo hành Gia đình và Bạo lực Tình dục; Anne Kilkenny, nhà hoạt động dân sự, Wasilla; Andrew Halcro, cựu lập pháp Alaska"
"YouTube, Pat Buchanan trên Hardball"
"Chiến dịch của McCain, Dừng vết bẩn"
"Moveon.org, MoveOn e-mail"
"Anchorage Daily News, Thư gửi biên tập viên, ngày 26 tháng 7 năm 1999, được truy cập qua Nexis"
"Associated Press, Forbes đặt đội Alaska, ngày 7 tháng 8 năm 1999, truy cập thông qua Nexis"
"Tin tức hàng ngày của Anchorage, Buchanan đưa tin nhắn bảo thủ tới Fairbanks, ngày 17 tháng 7 năm 1999, truy cập qua Nexis"
"Từ điển di sản Mỹ về ngôn ngữ tiếng Anh, 1976"
"Từ điển trực tuyến Merriam-Webster, ""nghề nghiệp"", được truy cập vào ngày 30 tháng 7 năm 2008"
"Hội đồng Bảo an Liên hợp quốc, Nghị quyết, Chọn 2003 và tìm kiếm Nghị quyết 1511, ngày 16 tháng 10 năm 2003"
"Hội đồng Bảo an Liên hợp quốc, Nghị quyết, Chọn 2003 và tìm kiếm Nghị quyết 1483, ngày 22 tháng 5 năm 2003"
"Cuộc phỏng vấn với phát ngôn viên Liên hợp quốc Farhan Haq, ngày 30 tháng 7 năm 2008"
"E-mail tương ứng với Eric Schmeltzer của VoteVets.org, ngày 30 tháng 7 năm 2008"
"CNN.com, Hoa Kỳ trả lại chủ quyền cho Iraq, ngày 28 tháng 6 năm 2004"
"Báo McClatchy, Hoa Kỳ tìm kiếm 58 căn cứ ở Iraq, các nhà lập pháp Shiite nói, ngày 9 tháng 6 năm 2008"
"Hội đồng Bảo an Liên hợp quốc, Nghị quyết, Chọn 2005 và tìm kiếm Nghị quyết 1637, Phụ lục II, ngày 29 tháng 10 năm 2005"
"Ủy ban quốc tế Chữ thập đỏ, Luật nhân đạo quốc tế - Các điều ước và tài liệu, được truy cập ngày 30 tháng 7 năm 2008"
"Thời báo New York, McCain đưa ra sự chứng thực đủ điều kiện cho Thời khóa biểu Iraq, ngày 26 tháng 7 năm 2006"
"New York Times, Bình luận Stings Lãnh đạo Iraq trong chuyến thăm Eve của Obama, ngày 21 tháng 7 năm 2008"
"CNN Late Edition với Wolf Blitzer, Bảng điểm: Phỏng vấn John McCain; Giải Đáp; với Barack Obama, ngày 27 tháng 7 năm 2008"
"Hội đồng Quan hệ đối ngoại, Bảng điểm: Iraq: Cuộc thử nghiệm một thế hệ, ngày 22 tháng 4 năm 2004"
"Associated Press, người thừa kế bia có thể là người phụ nữ đầu tiên tiếp theo, ngày 8 tháng 4 năm 2008"
"USA Today, McCain thu nhập đường mòn Obama, Clinton, ngày 18 tháng 4 năm 2008"
"Washington Post, McCain tinh chỉnh kế hoạch cho chủ nhà, ngày 10 tháng 4 năm 2008"
"Bloomberg, McCain nói Bailout của Ngân hàng nên chấm dứt 'rủi ro hệ thống', ngày 25 tháng 3 năm 2008"
"Trang web chiến dịch John McCain, Kế hoạch kinh tế McCain"
"Trang web chiến dịch John McCain, Cindy McCain tóm tắt thuế, được phát hành ngày 23 tháng 5 năm 2008."
"Thượng viện Hoa Kỳ, bỏ phiếu về Báo cáo Hội nghị (HR 2082), ngày 13 tháng 2 năm 2008"
"Thời báo New York, McCain rút ra những lời chỉ trích về dự luật tra tấn, ngày 17 tháng 2 năm 2008."
"Hội đồng Quan hệ Đối ngoại, Tra tấn, Hoa Kỳ và Luật Chiến tranh, 11/11/2005"
"Dịch vụ Tin tức Liên bang, ""Phiên điều trần của Ủy ban Tình báo Thượng viện Chọn,"" (bản sao lời khai của Michael Hayden), ngày 5 tháng 2 năm 2008"
"Fresh Air, Phỏng vấn John Hagee, 18 tháng 9, 2006"
"Liên đoàn Công giáo, McCain bao trùm bigot, ngày 28 tháng 2 năm 2008"
"Catholic League, Hagee đi ra khỏi đường ray; McCain phải hành động, ngày 4 tháng 3 năm 2008"
"Catholic League, McCain tuyên bố chống Công giáo; trích dẫn vai trò của Hagee, ngày 10 tháng 3 năm 2008"
"Catholic League, Hagee hối tiếc xúc phạm người Công giáo; tranh cãi kết thúc, ngày 13 tháng 5 năm 2008"
Tuyên bố từ John Hagee về cơn bão Katrina được gửi đến Politifact.com
"Phỏng vấn John C. Green, đồng chí cao cấp về tôn giáo và chính trị tại Diễn đàn Pew về Tôn giáo & Đời sống Công cộng"
"Associated Press, McCain từ chối xác nhận của mục sư, ngày 22 tháng 5 năm 2008"
"The Columbus Dispatch, Huckabee, McCain giữ sự cạnh tranh trong chuyển động, ngày 27 tháng 2 năm 2008"
"YouTube.com, John McCain Khen ngợi Rod Parsley ở Cincinnati, đăng ngày 19 tháng 3 năm 2008"
"Rod Parsley, Silent No More, 2005"
"Trung tâm cho sự rõ ràng đạo đức, câu hỏi thường gặp"
"Atlanta Journal-Constitution, Tôn giáo có tiếng nói to hơn trong mỗi chiến dịch, ngày 23 tháng 3 năm 2008"
"ABC News, Mục sư McCain: Hồi giáo là một 'âm mưu của cái ác tâm linh', ngày 22 tháng 5 năm 2008."
"Sự thật sẽ đặt bạn Blog miễn phí, cựu mục sư của Clinton bị kết án tù vì tội tấn công tình dục một cô gái 7 tuổi"
"Black Live là blog Alive, Tôi có thấy khói bốc ra từ nhà thờ của Hillary không? Ngày 4 tháng 5 năm 2008"
"Blog của Mạng lưới Thể thao, nhà thuyết giảng của Billary giờ là một người bị kết án bị kết án, ngày 1 tháng 5 năm 2008"
"Utica Observer-Dispatch, lời cáo buộc lạm dụng tình dục của cựu mục sư Clinton được hỏi, ngày 26 tháng 10 năm 2007"
"Utica Observer-Dispatch, Số phận của cựu mục sư trong ban giám khảo ""Ngày 18 tháng 1 năm 2008"
"Utica Observer-Dispatch, Thẩm phán cho cựu mục sư: 'Bạn đã nói dối' 'ngày 29 tháng 2 năm 2008"
"Phỏng vấn: Mike Kilian, quản lý biên tập viên của Utica Observer-Dispatch; Kathleen Hall Jamieson, Đại học Pennsylvania; Tommy Vietor, phát ngôn viên của chiến dịch Obama; Julie Germany, giám đốc Viện Chính trị, Dân chủ và Internet; John Horrigan, phó giám đốc nghiên cứu, Dự án Internet Pew"
"Liên đoàn các cử tri bảo tồn, Phiếu điểm môi trường quốc gia 2007"
"Đảng Cộng hòa vì Bảo vệ Môi trường, Thẻ Điểm Quốc hội 2006"
Phỏng vấn David Jenkins của đảng Cộng hòa về bảo vệ môi trường
"Quỹ Bảo vệ Trẻ em, Hội đồng Hành động Quỹ Bảo vệ Trẻ em năm 2007 Quỹ Scorecard Quốc hội"
"Quỹ Bảo vệ Trẻ em, Hội đồng Hành động Quỹ Bảo vệ Trẻ em 2006"
"Quỹ Bảo vệ Trẻ em, Hội đồng Hành động Quỹ Bảo vệ Trẻ em năm 2005"
"Thượng viện Hoa Kỳ, biểu quyết về Chương trình Bảo hiểm Sức khỏe Trẻ em của Tiểu bang, ngày 2 tháng 8 năm 2007"
"CNN.com, McCain: Bush quyền phủ quyết bảo hiểm sức khỏe trẻ em phủ quyết, ngày 3 tháng 10 năm 2007"
"MoveOn.org, Mười điều cần biết về McCain, ngày 4 tháng 4 năm 2008"
"Thư viện Quốc hội, Một dự luật sửa đổi tước hiệu 5, Bộ luật Hoa Kỳ, để sinh nhật ngày lễ Martin Luther King, Jr., một ngày lễ pháp lý, trở thành luật ngày 2 tháng 11 năm 1983"
"YouTube.com, Video về bài phát biểu của John McCain tại Memphis, ngày 4 tháng 4 năm 2008"
"Trang web chiến dịch John McCain, Văn bản của bài phát biểu của John McCain, ngày 4 tháng 4 năm 2008"
"Hội nghị lãnh đạo về quyền công dân, phiếu ghi điểm biểu quyết"
"Liên minh Tự do Dân sự Hoa Kỳ, Scorecard Quốc hội"
"Trang web của chiến dịch John McCain, Nhân phẩm và tính chất thiêng liêng của cuộc sống: Overturning Roe vs. Wade, truy cập vào ngày 8 tháng 4 năm 2008"
"MSNBC.com, McCain nói Roe vs. Wade sẽ bị lật đổ, ngày 18 tháng 2 năm 2007"
"Snopes.com, ""Thay đổi nhỏ"", ngày 15 tháng 3 năm 2008"
"Cuộc phỏng vấn qua email với Victoria Ayrsmith, biên tập viên trợ lý, SteynOnline.com, ngày 20 tháng 3 năm 2008"
"Cuộc phỏng vấn qua email với chiến dịch của Barack Obama, ngày 19 và 20 tháng 3 năm 2008"
YouTube Có Chúng tôi có thể quay video về Barack Obama
VoteVets.org
"New York Times, bảng điểm tranh luận dân chủ, Cleveland, ngày 26 tháng 2 năm 2008"
"YouTube, tòa thị chính McCain, Derry, N.H., ngày 3 tháng 1 năm 2008"
"CBS News, đối mặt với bảng điểm quốc gia, ngày 6 tháng 1 năm 2008"
"Dịch vụ Tin tức Liên bang, Good Morning America Phỏng vấn John McCain, ngày 9 tháng 1 năm 2008"
"Phỏng vấn Randy Scheunemann, Giám đốc Chính sách đối ngoại và An ninh Quốc gia, chiến dịch McCain, ngày 3 tháng 3 năm 2008"
"Fox Ch. 26 / Houston, tiểu bang Texas quan trọng cho những người hy vọng tổng thống dân chủ, ngày 6 tháng 2 năm 2008"
"Fox Ch. 26 / Houston, Houston Democrats Chuẩn bị cho tiểu bang Texas, ngày 3 tháng Hai, 2008."
"YouTube, Fox 26 ở Houston, phỏng vấn với Maria Isabel, ngày 12 tháng 2 năm 2008"
"Chiến dịch Obama, trên các báo cáo về một lá cờ không phù hợp trong một văn phòng của Obama, ngày 12 tháng 2 năm 2008"
"NBC Ch. 6, Che Guevara Cờ Trong Văn phòng Chiến dịch Obama gây ra tranh cãi, ngày 13 tháng 2 năm 2008"
"Tạp chí Time, The Time 100: Che Guevara ngày 14 tháng 6 năm 1999."
"“Thủ quỹ Orlando Sanchez Blast Obama Chiến dịch,” Thông cáo báo chí từ Hạt Harris, Texas, Thủ quỹ Orlando Sanchez, ngày 11 tháng 2 năm 2008."
"Cuộc phỏng vấn với Orlando Sanchez, Thủ quỹ của Hạt Harris, Texas, ngày 18 tháng Hai, 2008."
